Temperature,Humidity,Rainfall,Crop,soil_moisture,soil_type,growth_stage,irrigation_required,water_required_mm
31.74105409,68.63525428,62.3061735,Blackgram,33,Clay,Late,0,0
27.16159076,66.76017239,69.85112265,Blackgram,37,Sandy,Early,0,0
26.23773129,67.88521396,73.58663968,Blackgram,17,Loamy,Late,0,0
30.20157245,60.06534859,66.37171179,Blackgram,37,Clay,Early,0,0
31.55846339,67.83563765,74.86960831,Blackgram,45,Sandy,Mid,0,0
29.67892453,69.0854554,65.66436565,Blackgram,35,Loamy,Mid,0,0
27.05365239,67.7017527,60.4693835,Blackgram,17,Clay,Mid,0,0
34.63880966,61.38597868,72.43169115,Blackgram,59,Loamy,Late,0,0
33.39438752,62.93692886,63.57445989,Blackgram,37,Loamy,Early,0,0
28.84079155,63.37230676,70.25496749,Blackgram,37,Loamy,Mid,0,0
31.49338309,63.0563645,71.48327008,Blackgram,46,Loamy,Early,0,0
25.54960633,63.95425534,63.1830529,Blackgram,50,Clay,Mid,0,0
34.37329112,69.69366426,70.27184748,Blackgram,45,Clay,Late,0,0
34.6008247,63.11296779,60.41790253,Blackgram,36,Clay,Late,0,0
29.43463808,64.94329356,72.17818157,Blackgram,26,Sandy,Early,0,0
29.10713092,67.90577375,67.83345933,Blackgram,18,Clay,Late,0,0
28.57006111,65.71765781,70.0866434,Blackgram,42,Loamy,Late,0,0
27.54384835,69.3478631,69.40878198,Blackgram,29,Clay,Early,0,0
33.04687968,68.93875631,62.30278274,Blackgram,22,Loamy,Mid,0,0
33.95309131,69.96100028,61.16350463,Blackgram,37,Sandy,Late,0,0
30.11873003,60.11680815,71.72980375,Blackgram,57,Loamy,Early,0,0
29.57812712,66.17587668,69.43895491,Blackgram,38,Loamy,Late,1,20
27.26458947,68.01232937,68.91754359,Blackgram,22,Loamy,Late,0,0
31.35730791,64.24992106,63.85668948,Blackgram,55,Sandy,Late,0,0
31.52104732,66.55723677,61.71111448,Blackgram,44,Clay,Late,0,0
29.39982732,64.25510719,67.47677295,Blackgram,15,Clay,Early,1,20
29.38400259,64.14928485,65.24194361,Blackgram,27,Sandy,Early,0,0
28.38686534,61.88871127,74.24459122,Blackgram,14,Loamy,Early,0,0
28.47442276,63.53604453,69.5274407,Blackgram,56,Clay,Late,0,0
30.64095781,61.14508627,71.36947525,Blackgram,34,Sandy,Late,0,0
25.25596239,61.36669662,68.64685069,Blackgram,11,Clay,Late,0,0
32.97030511,60.18122078,73.44678678,Blackgram,19,Sandy,Early,0,0
33.66855394,66.60416867,67.32520551,Blackgram,39,Loamy,Late,0,0
32.83963757,67.99803573,73.40452716,Blackgram,59,Clay,Mid,0,0
27.45853567,62.90020977,69.46020927,Blackgram,54,Sandy,Late,0,0
25.68576704,69.84354028,74.62068748,Blackgram,14,Clay,Mid,0,0
30.0328403,64.14800537,71.21006868,Blackgram,42,Clay,Late,0,0
28.20667264,68.27085245,64.32887142,Blackgram,10,Clay,Early,0,0
28.27265858,61.18956161,63.29900785,Blackgram,27,Clay,Late,0,0
28.5417236,64.2020154,69.68862306,Blackgram,41,Sandy,Mid,0,0
26.87187036,61.61367264,63.51822045,Blackgram,56,Loamy,Mid,0,0
32.79766751,68.77994074,64.11411069,Blackgram,58,Sandy,Late,0,0
26.42333018,64.51136845,63.46546487,Blackgram,20,Sandy,Mid,0,0
29.79181107,63.38789228,63.02169909,Blackgram,30,Sandy,Mid,0,0
27.44003279,67.10464369,72.50669768,Blackgram,35,Loamy,Early,0,0
34.1262979,65.14877461,70.40795007,Blackgram,34,Clay,Late,0,0
30.94908189,64.23364112,62.78730907,Blackgram,31,Clay,Late,0,0
28.75751783,61.02701476,73.37686831,Blackgram,36,Clay,Late,0,0
27.24766491,66.10123083,62.31842057,Blackgram,58,Loamy,Mid,0,0
28.63005477,66.770943,62.2737345,Blackgram,22,Clay,Late,0,0
26.41768321,63.64698302,64.42177127,Blackgram,42,Loamy,Late,0,0
32.81705216,66.15665137,68.83924882,Blackgram,43,Clay,Early,0,0
29.6321052,65.91359954,71.16331975,Blackgram,50,Clay,Early,0,0
33.49077065,62.73317204,65.45328463,Blackgram,44,Sandy,Early,0,0
31.86847286,66.74217464,74.22238583,Blackgram,10,Loamy,Mid,0,0
30.32992227,65.62971858,71.64631281,Blackgram,30,Sandy,Late,0,0
28.546224,66.31394098,62.83469851,Blackgram,57,Sandy,Early,0,0
30.02629908,67.88811637,66.47264636,Blackgram,15,Sandy,Early,1,25
31.65531175,60.13263713,66.69096751,Blackgram,37,Loamy,Early,0,0
30.33499674,63.54718862,74.16699119,Blackgram,26,Loamy,Late,0,0
33.36984395,65.67718163,64.89517488,Blackgram,14,Clay,Late,1,20
31.4345059,62.99303471,64.77651469,Blackgram,40,Sandy,Late,0,0
27.71678273,63.29103387,68.56507978,Blackgram,14,Clay,Mid,0,0
32.63918668,61.3009051,61.83876146,Blackgram,47,Sandy,Mid,0,0
32.7477393,67.77954584,63.37784443,Blackgram,12,Loamy,Early,0,0
28.05153602,63.49802189,43.35795377,Lentil,32,Loamy,Late,0,0
19.44084326,63.27771461,46.83130119,Lentil,46,Loamy,Early,0,0
29.84823072,60.63872613,46.80452595,Lentil,46,Sandy,Late,0,0
21.36383757,69.92375891,46.6352865,Lentil,19,Loamy,Late,0,0
26.28663931,68.51966729,46.13833007,Lentil,19,Sandy,Late,0,0
22.17499963,62.13873825,53.46622584,Lentil,28,Clay,Mid,0,0
26.57597546,60.97876599,50.89110726,Lentil,26,Sandy,Mid,0,0
26.58972517,66.14007674,50.90994463,Lentil,30,Clay,Late,0,0
19.1345771,62.57526895,36.46946971,Lentil,23,Sandy,Early,0,0
28.75273118,69.15640149,35.15426171,Lentil,18,Clay,Late,0,0
25.78746268,60.2816298,49.14337177,Lentil,55,Loamy,Late,0,0
23.89271875,61.78779413,52.55730112,Lentil,10,Clay,Early,0,0
28.67408774,63.18832976,42.96018627,Lentil,54,Loamy,Late,0,0
28.42062847,61.77336343,49.02366803,Lentil,22,Loamy,Early,1,20
21.35499456,62.60136323,41.78219834,Lentil,13,Clay,Mid,0,0
21.12695586,63.18738532,38.71834464,Lentil,10,Sandy,Mid,0,0
24.02037872,61.62313345,49.78102578,Lentil,58,Sandy,Early,0,0
25.40474421,65.8567539,51.92057267,Lentil,49,Sandy,Mid,0,0
29.03017561,64.49166566,54.9393771,Lentil,41,Sandy,Mid,0,0
20.21368219,68.65257685,50.89732989,Lentil,43,Sandy,Early,0,0
29.19585548,68.01965728,44.93261911,Lentil,37,Loamy,Mid,0,0
18.29783597,69.6897615,49.39111479,Lentil,40,Sandy,Late,1,25
27.41434987,63.41785982,44.43177543,Lentil,17,Loamy,Late,0,0
24.84063998,60.09116626,48.77790371,Lentil,48,Loamy,Early,0,0
29.94413861,67.31323084,40.37113729,Lentil,35,Loamy,Mid,0,0
25.87990287,67.55109024,47.89645224,Lentil,43,Clay,Late,0,0
20.0467711,65.84395319,46.05333124,Lentil,12,Clay,Late,0,0
22.99451999,66.70897237,54.49044154,Lentil,59,Loamy,Mid,0,0
25.13163619,66.92642362,49.04015558,Lentil,21,Clay,Mid,0,0
28.49584395,62.44616219,53.14531023,Lentil,10,Sandy,Late,0,0
18.28766124,69.48515056,48.60449438,Lentil,53,Sandy,Late,0,0
24.38041875,61.18458224,53.13946695,Lentil,14,Loamy,Early,0,0
21.31852148,66.43934593,45.42616802,Lentil,39,Sandy,Early,0,0
18.54141834,62.70637578,44.07819743,Lentil,39,Loamy,Late,0,0
25.28710601,60.85993533,49.37369982,Lentil,26,Loamy,Early,0,0
25.43459777,69.12613376,41.02682925,Lentil,57,Sandy,Late,0,0
28.83600962,69.76112921,44.08562546,Lentil,56,Clay,Late,0,0
27.37659643,63.93927841,49.47371773,Lentil,32,Sandy,Early,0,0
28.31886863,60.19461399,45.36521251,Lentil,24,Sandy,Early,0,0
27.4818649,62.04814951,37.81123974,Lentil,46,Loamy,Mid,0,0
18.28072173,68.10365387,48.80253285,Lentil,30,Loamy,Mid,0,0
27.61204997,69.29786244,42.72374404,Lentil,23,Loamy,Mid,0,0
23.43974653,63.22011726,45.40277297,Lentil,11,Loamy,Late,0,0
20.95628486,63.68128841,52.39881209,Lentil,20,Clay,Early,0,0
23.7937153,68.03209183,49.73922097,Lentil,48,Clay,Late,0,0
22.6371424,65.44544859,38.30411077,Lentil,47,Clay,Early,0,0
21.53577883,65.47227704,35.75107592,Lentil,43,Loamy,Late,0,0
29.87854588,65.73085206,44.95654782,Lentil,47,Loamy,Mid,1,25
25.2653291,67.10004577,48.33941188,Lentil,59,Loamy,Mid,0,0
25.17885316,68.93307305,35.03484812,Lentil,43,Clay,Mid,0,0
24.12192608,61.09533545,44.23629285,Lentil,27,Loamy,Late,0,0
23.33565221,67.40460704,36.18678721,Lentil,39,Sandy,Early,0,0
21.74600081,63.39503184,50.43306085,Lentil,24,Sandy,Early,0,0
27.60195453,63.46170674,54.37814199,Lentil,36,Loamy,Mid,0,0
24.388717,62.50453062,47.26052494,Lentil,43,Sandy,Mid,0,0
24.98287462,66.895409,38.21370568,Lentil,47,Sandy,Mid,0,0
28.234829,69.3159965,35.36831423,Lentil,42,Clay,Mid,0,0
26.03026959,69.55863145,37.11395801,Lentil,33,Loamy,Early,0,0
28.04849594,64.07691942,37.15824966,Lentil,24,Loamy,Late,0,0
24.87425505,64.00213929,48.28137482,Lentil,39,Clay,Late,0,0
23.97081395,62.35557553,53.40906048,Lentil,51,Sandy,Late,0,0
20.06003985,67.76252583,42.89509057,Lentil,26,Sandy,Late,0,0
19.59221047,61.28633405,41.7704893,Lentil,14,Loamy,Mid,0,0
29.77013109,66.29327012,35.69674138,Lentil,38,Sandy,Mid,0,0
27.52135365,60.53657684,48.06491307,Lentil,13,Clay,Mid,0,0
25.62896213,63.14909763,45.49683991,Lentil,19,Clay,Late,0,0
20.39078312,60.47528931,53.31508572,Lentil,26,Loamy,Mid,0,0
25.39038396,60.4989659,39.18374505,Lentil,19,Clay,Mid,0,0
24.91079638,60.71367427,42.19740397,Lentil,26,Clay,Early,0,0
27.70496805,63.20915034,37.46160727,Lentil,29,Loamy,Early,0,0
18.06486101,65.1034354,51.54922825,Lentil,33,Clay,Mid,0,0
18.13027797,62.45851612,50.6128521,Lentil,14,Clay,Early,0,0
23.82723528,67.89815262,46.90725077,Lentil,43,Clay,Early,0,0
23.19305333,62.74710773,49.55213308,Lentil,15,Sandy,Mid,0,0
25.08966129,68.17543102,41.45486619,Lentil,11,Loamy,Mid,0,0
25.86928193,61.88321072,36.68284038,Lentil,22,Loamy,Mid,0,0
18.43966037,68.05394959,39.00992137,Lentil,52,Loamy,Mid,1,25
27.14911056,67.02664337,52.50812701,Lentil,52,Sandy,Late,0,0
23.33375853,64.50515776,47.01510708,Lentil,57,Sandy,Late,0,0
26.7230014,62.96841833,42.87274897,Lentil,20,Loamy,Mid,0,0
19.55750776,64.45268309,53.04669416,Lentil,56,Sandy,Early,0,0
26.13708256,66.7729209,46.48280681,Lentil,32,Loamy,Mid,0,0
27.99990346,65.57653373,49.94043064,Lentil,25,Sandy,Mid,0,0
29.05941162,62.10652364,36.5011366,Lentil,40,Clay,Early,0,0
25.71269843,64.1123333,50.17067771,Lentil,20,Clay,Late,0,0
21.79792649,63.73086065,46.62370222,Lentil,25,Loamy,Mid,0,0
24.70626432,60.26854183,53.12442925,Lentil,17,Sandy,Mid,0,0
20.94981756,65.8108757,44.23913012,Lentil,13,Sandy,Late,0,0
24.84918386,68.98088448,41.61080544,Lentil,49,Clay,Late,0,0
21.91041045,65.21662467,36.10211371,Lentil,13,Clay,Early,0,0
25.93381964,68.70533022,51.02372773,Lentil,34,Sandy,Late,0,0
29.82112112,69.4073209,51.56461082,Lentil,12,Sandy,Late,0,0
27.52185591,63.13215259,45.20841071,Lentil,41,Sandy,Late,0,0
27.99627907,68.6428593,46.10585191,Lentil,12,Sandy,Early,0,0
20.76774783,63.90164154,47.9271552,Lentil,36,Sandy,Late,1,25
23.05276444,60.424786,52.60285259,Lentil,38,Sandy,Late,0,0
21.65845777,63.58337146,38.07659414,Lentil,41,Loamy,Early,0,0
26.25070298,67.62779652,40.8106299,Lentil,59,Sandy,Late,0,0
20.97195263,63.83179889,53.10207889,Lentil,28,Clay,Late,1,20
23.89736406,66.32102048,40.74536757,Lentil,30,Loamy,Early,0,0
24.55981624,91.63536236,111.9684622,Pomegranate,14,Sandy,Mid,0,0
19.65690085,89.93701023,108.0458926,Pomegranate,27,Clay,Early,0,0
18.78359608,87.4024767,102.5184759,Pomegranate,37,Loamy,Late,0,0
24.1469628,94.5110662,110.2316633,Pomegranate,51,Clay,Late,0,0
22.44581266,89.90147027,109.3905998,Pomegranate,31,Sandy,Late,0,0
24.96273236,92.40501423,109.4169192,Pomegranate,30,Sandy,Early,0,0
22.5526059,89.3259486,104.8955643,Pomegranate,15,Sandy,Late,0,0
22.77035608,91.45498527,106.9659201,Pomegranate,10,Sandy,Late,0,0
19.20090378,94.27659596,108.0423555,Pomegranate,14,Loamy,Early,0,0
23.12808226,92.68328358,109.3930157,Pomegranate,50,Loamy,Mid,0,0
24.92639065,85.19098079,104.7693804,Pomegranate,21,Clay,Mid,0,0
24.77464458,85.63608688,105.7595811,Pomegranate,35,Sandy,Late,0,0
19.8671184,86.35590206,108.3168858,Pomegranate,55,Clay,Early,1,20
24.26601316,93.7974061,104.5375109,Pomegranate,43,Loamy,Late,1,20
23.62600218,89.73266695,107.6836871,Pomegranate,58,Sandy,Early,0,0
19.67832052,89.08935702,108.5468633,Pomegranate,23,Sandy,Early,0,0
22.36509395,92.30882391,104.8216333,Pomegranate,35,Loamy,Mid,0,0
21.57936934,94.88267728,102.8593382,Pomegranate,54,Loamy,Mid,0,0
18.26233221,88.16779129,108.0756727,Pomegranate,36,Loamy,Early,0,0
23.71028128,89.61794165,105.6499907,Pomegranate,18,Loamy,Late,0,0
22.48720144,89.9224883,111.6631582,Pomegranate,35,Loamy,Mid,0,0
21.6602498,94.79397419,112.4349689,Pomegranate,56,Sandy,Late,0,0
20.13037175,89.31505137,107.3416913,Pomegranate,31,Loamy,Mid,0,0
18.41164435,91.11927248,105.1834976,Pomegranate,56,Sandy,Mid,0,0
19.68291173,89.75272999,111.2818551,Pomegranate,39,Sandy,Late,0,0
23.20242586,91.19442671,109.0946323,Pomegranate,52,Loamy,Mid,0,0
18.92157197,87.31290342,102.8013275,Pomegranate,57,Loamy,Mid,0,0
22.10621387,91.34039616,106.8704803,Pomegranate,26,Sandy,Late,0,0
18.47412402,89.68919664,108.4758509,Pomegranate,35,Loamy,Mid,0,0
19.81069447,88.92944254,102.860084,Pomegranate,45,Loamy,Mid,0,0
24.4880844,90.83687246,103.1969341,Pomegranate,10,Loamy,Mid,0,0
18.75927679,89.93457597,111.0196744,Pomegranate,17,Clay,Late,0,0
19.54128063,90.29751796,104.3739878,Pomegranate,58,Sandy,Early,0,0
18.91251245,87.74938524,111.2800516,Pomegranate,44,Clay,Late,0,0
19.91330523,94.95031368,104.0277061,Pomegranate,24,Loamy,Early,0,0
19.72620525,89.64934166,108.2287276,Pomegranate,56,Clay,Mid,0,0
23.83185873,87.84034604,111.2232716,Pomegranate,31,Loamy,Early,0,0
24.94467632,94.25702672,103.8799347,Pomegranate,23,Clay,Late,0,0
24.692258,93.87030088,104.6735454,Pomegranate,35,Loamy,Late,0,0
24.72485577,85.56083187,111.2787584,Pomegranate,37,Clay,Mid,0,0
20.12644921,87.59629625,108.065579,Pomegranate,32,Clay,Early,0,0
21.02432943,93.0569505,104.7847006,Pomegranate,23,Clay,Mid,0,0
22.40423537,88.1508343,109.8695196,Pomegranate,33,Sandy,Mid,0,0
20.33691147,89.38003827,110.9653137,Pomegranate,11,Clay,Late,0,0
24.24779615,85.56033312,106.9216033,Pomegranate,54,Sandy,Early,0,0
24.81530144,91.90842992,109.2853418,Pomegranate,35,Loamy,Early,0,0
19.66329768,87.95158129,106.0380805,Pomegranate,23,Clay,Early,0,0
22.43377991,90.3396556,112.459697,Pomegranate,16,Loamy,Early,0,0
22.92052307,85.12912161,110.2437841,Pomegranate,12,Loamy,Mid,0,0
22.91843172,85.40695044,106.2817706,Pomegranate,56,Clay,Mid,0,0
24.88244467,89.39686219,107.1951707,Pomegranate,32,Sandy,Late,0,0
23.40981539,93.13277,105.2240743,Pomegranate,55,Clay,Mid,0,0
21.20725375,94.26304717,107.5660804,Pomegranate,52,Loamy,Mid,0,0
18.20230419,91.12282162,109.6623974,Pomegranate,56,Loamy,Late,0,0
22.34375696,89.7870345,103.3183074,Pomegranate,54,Clay,Late,0,0
24.32770134,90.88292835,110.4606459,Pomegranate,27,Sandy,Late,0,0
19.75088482,88.71691157,102.5538035,Pomegranate,47,Sandy,Mid,0,0
19.86173586,86.19740917,111.0217929,Pomegranate,44,Loamy,Mid,0,0
18.07132963,93.14554876,106.3602023,Pomegranate,24,Loamy,Late,0,0
23.89162561,89.61850203,104.617522,Pomegranate,34,Sandy,Late,0,0
23.98598756,93.34236582,104.991282,Pomegranate,46,Clay,Late,0,0
20.93892916,85.42912869,103.0295938,Pomegranate,37,Loamy,Mid,0,0
20.82210727,87.22815682,109.4429934,Pomegranate,19,Sandy,Mid,0,0
20.86474944,91.61793636,106.8685636,Pomegranate,48,Loamy,Early,0,0
24.45840036,86.10874614,111.3779693,Pomegranate,26,Clay,Mid,0,0
24.51147697,90.64498715,105.6209954,Pomegranate,48,Sandy,Mid,1,30
24.56811204,92.03009222,110.9633894,Pomegranate,31,Loamy,Mid,0,0
24.63228709,89.01574455,110.6956184,Pomegranate,35,Clay,Late,0,0
20.07386547,90.97819712,103.7084055,Pomegranate,53,Loamy,Mid,0,0
21.80523051,94.63612858,102.6488846,Pomegranate,34,Clay,Late,0,0
22.8122645,86.34233767,110.4432293,Pomegranate,26,Clay,Early,0,0
22.73031253,88.48567856,104.6843243,Pomegranate,22,Sandy,Early,0,0
23.2801227,94.94330457,111.1382096,Pomegranate,29,Clay,Late,0,0
19.30106297,87.1775172,105.4766591,Pomegranate,34,Loamy,Late,0,0
19.0087067,88.83768149,108.6793978,Pomegranate,13,Clay,Late,0,0
24.35193812,90.88612388,105.529185,Pomegranate,19,Clay,Mid,0,0
24.72235539,88.87651295,112.1926517,Pomegranate,12,Sandy,Early,0,0
21.92513945,94.46485312,111.7162016,Pomegranate,50,Clay,Late,0,0
24.83954414,86.88738076,107.6435771,Pomegranate,54,Clay,Mid,0,0
18.09691127,90.42177379,104.88189,Pomegranate,27,Loamy,Early,0,0
20.24104904,91.08706822,109.2537734,Pomegranate,56,Sandy,Mid,0,0
23.22594,94.42971362,105.6917856,Pomegranate,45,Sandy,Early,0,0
23.50128217,92.97527546,106.61905,Pomegranate,56,Sandy,Mid,0,0
19.44623085,89.02127045,106.1606833,Pomegranate,31,Clay,Early,0,0
20.51343484,92.51675903,110.5764023,Pomegranate,43,Sandy,Early,0,0
18.90223032,94.99897537,107.6103211,Pomegranate,56,Clay,Mid,0,0
18.90592319,89.24126808,112.4750941,Pomegranate,17,Clay,Late,0,0
22.63045168,88.45577158,109.0357597,Pomegranate,49,Loamy,Early,0,0
19.38603815,86.79058496,109.9130984,Pomegranate,58,Loamy,Late,1,20
24.38318965,91.19431555,103.6012114,Pomegranate,53,Loamy,Mid,0,0
23.77989026,92.93386903,106.977723,Pomegranate,28,Loamy,Late,1,20
22.59890174,93.16343942,110.0932899,Pomegranate,51,Loamy,Late,0,0
24.37766782,85.4017118,106.128338,Pomegranate,50,Clay,Late,1,20
20.89273273,91.07776977,104.4407083,Pomegranate,46,Clay,Late,0,0
18.09903225,85.70786282,107.0050976,Pomegranate,15,Sandy,Late,0,0
20.00218987,85.83618191,112.337046,Pomegranate,35,Clay,Early,0,0
19.85139326,89.80732335,102.8186358,Pomegranate,43,Clay,Early,0,0
21.25433607,92.65058936,106.2784673,Pomegranate,54,Loamy,Early,0,0
23.65374106,93.32657504,109.8076178,Pomegranate,15,Clay,Mid,0,0
23.88404783,86.20613842,108.3121789,Pomegranate,46,Loamy,Late,0,0
29.36792366,76.24900101,92.82840911,Banana,42,Sandy,Early,0,0
27.33368994,83.67675197,101.0494791,Banana,31,Sandy,Mid,0,0
27.40053601,82.96221306,104.9378,Banana,30,Clay,Early,0,0
29.3159075,80.11585705,90.10978128,Banana,15,Sandy,Early,0,0
26.05433004,79.39654531,113.2297373,Banana,15,Clay,Late,0,0
25.86632408,84.42379269,114.5357503,Banana,57,Sandy,Mid,0,0
27.00932084,80.18546798,97.32531705,Banana,13,Loamy,Late,0,0
29.55054817,78.06762846,99.34482238,Banana,39,Loamy,Late,0,0
26.28845991,83.390039,113.8729798,Banana,20,Loamy,Early,0,0
29.16226551,76.16151562,100.0075679,Banana,39,Loamy,Late,0,0
28.65003945,82.68752542,98.75084366,Banana,40,Clay,Mid,0,0
29.07311132,76.50045221,100.1692639,Banana,33,Sandy,Late,0,0
28.08166093,75.26429821,118.2761894,Banana,18,Clay,Late,0,0
27.1994597,78.8086068,99.72430835,Banana,12,Loamy,Late,0,0
28.05484146,78.04602887,108.3957179,Banana,40,Clay,Early,0,0
25.14748006,83.34688193,98.66679427,Banana,49,Sandy,Mid,0,0
25.94019018,78.3422098,119.84797,Banana,46,Clay,Early,0,0
27.66752761,79.68542782,108.66464,Banana,45,Sandy,Early,0,0
25.56703012,75.94067692,102.7867717,Banana,33,Clay,Early,0,0
28.6956201,82.54195839,116.1616839,Banana,40,Sandy,Early,0,0
26.33544853,76.8532006,118.6858263,Banana,15,Sandy,Early,0,0
25.93730186,78.89864446,98.21747528,Banana,11,Loamy,Mid,0,0
25.13686519,84.88394407,91.46442491,Banana,29,Sandy,Late,0,0
27.50527651,80.79783998,105.0776992,Banana,37,Loamy,Early,0,0
26.21009246,82.34429458,112.0700033,Banana,20,Loamy,Early,0,0
29.10403455,79.19588629,92.07835761,Banana,13,Loamy,Mid,0,0
29.2440638,77.32017166,90.66727868,Banana,24,Clay,Mid,0,0
25.56202173,77.38229006,93.10247183,Banana,15,Clay,Late,0,0
26.3985515,81.36028902,98.16752001,Banana,58,Clay,Mid,0,0
28.09577643,77.79586769,109.5408614,Banana,39,Clay,Late,0,0
27.84767901,83.31110751,117.2878912,Banana,47,Sandy,Early,0,0
27.39341554,81.4654833,94.31102057,Banana,11,Sandy,Early,0,0
25.14517635,81.38204104,119.218154,Banana,24,Clay,Late,0,0
28.65456263,79.28693687,102.4633775,Banana,20,Sandy,Mid,0,0
29.16093424,76.67484233,109.575944,Banana,17,Sandy,Late,0,0
27.57278064,82.0638878,91.34276507,Banana,35,Loamy,Mid,0,0
25.40909896,82.36208097,112.9794804,Banana,54,Loamy,Early,1,20
25.99069521,83.33983116,112.0777152,Banana,53,Loamy,Mid,0,0
26.29039046,81.06003778,118.6730366,Banana,14,Loamy,Late,0,0
29.14827211,78.71024836,117.536781,Banana,15,Sandy,Late,1,25
26.59743595,79.35898915,107.3944717,Banana,35,Clay,Early,0,0
25.36059237,75.03193255,116.5531455,Banana,13,Sandy,Mid,0,0
29.12036889,80.18080728,112.3982055,Banana,28,Sandy,Mid,0,0
27.53911354,77.25629897,110.3262123,Banana,29,Sandy,Mid,0,0
29.66727337,83.51014178,110.2511102,Banana,42,Loamy,Early,0,0
25.05802193,84.97323747,110.4408803,Banana,29,Loamy,Mid,0,0
25.86824781,78.52399914,116.3019555,Banana,58,Loamy,Late,0,0
25.85036988,81.95580471,119.0856171,Banana,21,Clay,Mid,1,25
26.51682337,77.79913575,108.8547508,Banana,56,Sandy,Early,0,0
28.66725136,79.59242542,118.2583441,Banana,10,Clay,Mid,0,0
28.14938935,81.54448882,91.40508414,Banana,35,Loamy,Mid,0,0
26.42313317,83.6995044,95.12322062,Banana,23,Clay,Late,1,20
26.59386409,81.40740301,109.9825551,Banana,47,Sandy,Mid,0,0
27.71822477,76.57853189,102.2099836,Banana,46,Sandy,Late,0,0
28.98333432,82.95958244,109.022564,Banana,20,Loamy,Late,0,0
29.42017919,83.96754496,117.229079,Banana,45,Loamy,Early,0,0
27.39872329,81.10523402,112.1355384,Banana,22,Clay,Late,0,0
26.4020227,84.41007614,111.0162259,Banana,52,Loamy,Late,0,0
27.81251452,82.69285419,99.20961514,Banana,12,Loamy,Early,0,0
25.19640218,83.55829874,115.8586081,Banana,42,Sandy,Late,0,0
28.31193338,75.77363772,119.695765,Banana,15,Loamy,Early,0,0
25.90113128,80.47152737,110.10323,Banana,59,Loamy,Mid,0,0
27.48612983,76.11239849,109.2768851,Banana,19,Sandy,Early,0,0
29.38254012,83.50423735,109.2486647,Banana,14,Sandy,Late,0,0
29.22118628,81.08183635,108.8616474,Banana,32,Clay,Early,0,0
27.09062164,81.33506906,110.1331182,Banana,19,Loamy,Late,0,0
26.12643374,81.81365007,104.4812858,Banana,53,Sandy,Mid,0,0
29.01207743,77.95192527,90.43495443,Banana,11,Clay,Early,0,0
27.96799119,79.28625709,119.4765557,Banana,22,Clay,Mid,0,0
28.0764455,76.05522115,118.9923573,Banana,49,Loamy,Late,0,0
25.16278237,84.97849241,90.94554618,Banana,11,Loamy,Late,0,0
25.78749808,84.51194224,114.2005455,Banana,29,Clay,Mid,0,0
25.34119774,84.47321314,91.06493353,Banana,10,Sandy,Early,0,0
29.44795403,78.34971537,96.45042585,Banana,46,Clay,Early,1,20
26.47522633,78.51833782,113.1161095,Banana,18,Loamy,Late,0,0
27.39489579,83.31172003,92.78133617,Banana,26,Sandy,Mid,0,0
25.08347445,80.261731,94.32961456,Banana,18,Sandy,Mid,0,0
26.6719835,76.48541655,91.73358569,Banana,20,Clay,Early,0,0
25.44926208,79.49221962,100.6619171,Banana,24,Loamy,Early,0,0
28.22776705,80.6430384,98.00403016,Banana,33,Clay,Early,0,0
28.1279509,77.48247073,103.5045395,Banana,47,Clay,Mid,0,0
28.9470467,82.1888998,95.83016448,Banana,44,Clay,Early,0,0
27.96236771,84.15403614,97.55986676,Banana,39,Sandy,Early,0,0
28.00316034,78.90085998,94.68180316,Banana,40,Sandy,Late,0,0
29.1400919,80.1190228,90.45142867,Banana,58,Loamy,Early,0,0
27.9122104,83.36307683,90.24211529,Banana,14,Loamy,Early,0,0
25.43480512,81.53977797,96.47800391,Banana,53,Clay,Mid,0,0
28.55980972,84.51602322,111.0843029,Banana,59,Clay,Mid,1,25
26.59580783,82.99556744,100.5123341,Banana,23,Clay,Late,0,0
27.19711623,77.3970629,99.46950465,Banana,20,Loamy,Early,0,0
25.29391516,79.29122198,105.4220251,Banana,18,Sandy,Late,0,0
29.90888522,76.98740841,91.99964712,Banana,43,Sandy,Mid,0,0
27.94972463,76.63713353,109.0921631,Banana,21,Clay,Late,0,0
25.01018457,78.76260938,108.3690513,Banana,44,Clay,Mid,0,0
29.21144871,84.70189923,108.5501443,Banana,44,Clay,Late,0,0
27.35911627,84.54625006,90.81250457,Banana,10,Clay,Late,0,0
28.0106804,76.52808057,103.7040783,Banana,49,Loamy,Early,0,0
28.67208915,82.20793613,94.37987496,Banana,31,Sandy,Late,0,0
27.34585147,78.4873835,92.15524332,Banana,38,Clay,Early,0,0
29.50704598,78.20585613,98.12565829,Banana,17,Loamy,Early,0,0
29.73770045,47.54885174,90.09586854,Mango,20,Clay,Early,0,0
33.55695561,53.72979826,98.67527561,Mango,50,Clay,Early,0,0
27.00315545,47.67525434,95.85118326,Mango,46,Sandy,Late,0,0
33.56150184,45.53556603,95.70525913,Mango,23,Clay,Mid,0,0
35.89855625,54.25964196,92.19721736,Mango,39,Sandy,Mid,1,35
34.17719782,50.62161586,98.00687989,Mango,44,Sandy,Mid,0,0
30.01592643,53.19212381,97.72843182,Mango,30,Sandy,Late,0,0
31.74592134,45.16127859,93.75441586,Mango,46,Loamy,Early,0,0
